"T.Max","T.Min","Rain","Date","Date2","lat","long","week","year","groups","cumulative_rain","season"
27.8,20.4,4,2024-03-20,"20/03/2024",-18,145.45,12,2024,4,37.6,"late_wet"
28,20.5,0.4,2024-03-21,"21/03/2024",-18,145.45,12,2024,4,37.6,"late_wet"
27.6,20.1,0.2,2024-03-22,"22/03/2024",-18,145.45,12,2024,4,37.6,"late_wet"
26.4,20.8,2.8,2024-03-23,"23/03/2024",-18,145.45,12,2024,4,37.6,"late_wet"
26.7,20.8,6.1,2024-03-24,"24/03/2024",-18,145.45,12,2024,4,37.6,"late_wet"
28,21,4.5,2024-03-25,"25/03/2024",-18,145.45,13,2024,4,84,"early_dry"
29.5,21.9,9.1,2024-03-26,"26/03/2024",-18,145.45,13,2024,4,84,"early_dry"
29.4,21.4,41.5,2024-03-27,"27/03/2024",-18,145.45,13,2024,4,84,"early_dry"
27.9,21.7,2.1,2024-03-28,"28/03/2024",-18,145.45,13,2024,4,84,"early_dry"
26.2,22.2,18.9,2024-03-29,"29/03/2024",-18,145.45,13,2024,4,84,"early_dry"
27.7,21.6,7.3,2024-03-30,"30/03/2024",-18,145.45,13,2024,4,84,"early_dry"
27.8,18.8,0.6,2024-03-31,"31/03/2024",-18,145.45,13,2024,4,84,"early_dry"
26.6,18.5,0,2024-04-01,"1/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
26.8,18.5,1.3,2024-04-02,"2/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
27.9,18.7,3.1,2024-04-03,"3/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
27.1,17.9,0.9,2024-04-04,"4/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
28.8,20.1,3.1,2024-04-05,"5/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
30.2,19.9,0.4,2024-04-06,"6/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
29.3,20.4,9.4,2024-04-07,"7/04/2024",-18,145.45,14,2024,4,18.2,"early_dry"
29.5,18.4,2.3,2024-04-08,"8/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
28.4,18.8,1.9,2024-04-09,"9/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
28.1,16.5,2.7,2024-04-10,"10/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
26.8,16.6,0,2024-04-11,"11/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
26.9,13.4,0,2024-04-12,"12/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
27.4,17.1,0.5,2024-04-13,"13/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
27.2,18.5,3.3,2024-04-14,"14/04/2024",-18,145.45,15,2024,4,10.7,"early_dry"
26.3,19.4,4,2024-04-15,"15/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
25.8,21,13.5,2024-04-16,"16/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
27.4,19.7,6,2024-04-17,"17/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
27.5,18.3,1.5,2024-04-18,"18/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
26.9,19.4,0.9,2024-04-19,"19/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
28.1,20.3,0.5,2024-04-20,"20/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
24.8,18.2,1.2,2024-04-21,"21/04/2024",-18,145.45,16,2024,4,27.6,"early_dry"
25.1,17.6,0,2024-04-22,"22/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
24.4,17,0.1,2024-04-23,"23/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
25.4,18.6,6,2024-04-24,"24/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
26.4,16,0,2024-04-25,"25/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
25.4,15.4,0.3,2024-04-26,"26/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
26,17.4,2.3,2024-04-27,"27/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
24.9,18.2,5.6,2024-04-28,"28/04/2024",-18,145.45,17,2024,4,14.3,"early_dry"
25,17.5,3.8,2024-04-29,"29/04/2024",-18,145.45,18,2024,4,11.8,"early_dry"
25,17,4.2,2024-04-30,"30/04/2024",-18,145.45,18,2024,4,11.8,"early_dry"
25.3,16.6,0,2024-05-01,"1/05/2024",-18,145.45,18,2024,4,11.8,"early_dry"
24.4,18.2,1.6,2024-05-02,"2/05/2024",-18,145.45,18,2024,4,11.8,"early_dry"
24.8,17.8,0.5,2024-05-03,"3/05/2024",-18,145.45,18,2024,4,11.8,"early_dry"
25.4,16.5,1.6,2024-05-04,"4/05/2024",-18,145.45,18,2024,4,11.8,"early_dry"
26,16.4,0.1,2024-05-05,"5/05/2024",-18,145.45,18,2024,4,11.8,"early_dry"
25.9,16.4,0.5,2024-05-06,"6/05/2024",-18,145.45,19,2024,4,12,"early_dry"
25,17.1,0.8,2024-05-07,"7/05/2024",-18,145.45,19,2024,4,12,"early_dry"
24.3,18.2,2.1,2024-05-08,"8/05/2024",-18,145.45,19,2024,4,12,"early_dry"
22.6,18.1,3.7,2024-05-09,"9/05/2024",-18,145.45,19,2024,4,12,"early_dry"
23.9,17.2,0.9,2024-05-10,"10/05/2024",-18,145.45,19,2024,4,12,"early_dry"
25.5,17.7,2.9,2024-05-11,"11/05/2024",-18,145.45,19,2024,4,12,"early_dry"
25.5,15.8,1.1,2024-05-12,"12/05/2024",-18,145.45,19,2024,4,12,"early_dry"
25.6,15.8,0,2024-05-13,"13/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
26.2,17.1,1.2,2024-05-14,"14/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
26.2,18.5,24.6,2024-05-15,"15/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
25.7,18.4,6.3,2024-05-16,"16/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
25,16.7,0.1,2024-05-17,"17/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
24.3,15.8,0.3,2024-05-18,"18/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
22.9,11,0,2024-05-19,"19/05/2024",-18,145.45,20,2024,4,32.5,"early_dry"
22.4,9.8,0,2024-05-20,"20/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
22.7,13,0,2024-05-21,"21/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
24.7,13.1,0.2,2024-05-22,"22/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
24.2,16.4,2.3,2024-05-23,"23/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
24.3,16.9,1.1,2024-05-24,"24/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
24.7,16.7,1,2024-05-25,"25/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
24.2,17.6,0.6,2024-05-26,"26/05/2024",-18,145.45,21,2024,4,5.2,"early_dry"
23.7,18.3,2.1,2024-05-27,"27/05/2024",-18,145.45,22,2024,4,6.5,"early_dry"
24,17,0.7,2024-05-28,"28/05/2024",-18,145.45,22,2024,4,6.5,"early_dry"
23.6,17.5,1.5,2024-05-29,"29/05/2024",-18,145.45,22,2024,4,6.5,"early_dry"
24,16.5,0.6,2024-05-30,"30/05/2024",-18,145.45,22,2024,4,6.5,"early_dry"
24.8,17,1.4,2024-05-31,"31/05/2024",-18,145.45,22,2024,4,6.5,"early_dry"
25.6,17.6,0.1,2024-06-01,"1/06/2024",-18,145.45,22,2024,4,6.5,"early_dry"
25,14.9,0.1,2024-06-02,"2/06/2024",-18,145.45,22,2024,4,6.5,"early_dry"
24.7,11.9,0.3,2024-06-03,"3/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
25.5,12.3,0,2024-06-04,"4/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
25.7,14,0,2024-06-05,"5/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
22.2,11,0,2024-06-06,"6/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
24,7.9,0,2024-06-07,"7/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
22.6,7.8,0,2024-06-08,"8/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
22.6,6.6,0,2024-06-09,"9/06/2024",-18,145.45,23,2024,4,0.3,"early_dry"
23.5,6.6,0,2024-06-10,"10/06/2024",-18,145.45,24,2024,4,0,"early_dry"
24.3,7.6,0,2024-06-11,"11/06/2024",-18,145.45,24,2024,4,0,"early_dry"
26.1,8.5,0,2024-06-12,"12/06/2024",-18,145.45,24,2024,4,0,"early_dry"
26.5,8,0,2024-06-13,"13/06/2024",-18,145.45,24,2024,4,0,"early_dry"
24.4,9.7,0,2024-06-14,"14/06/2024",-18,145.45,24,2024,4,0,"early_dry"
25.7,8.6,0,2024-06-15,"15/06/2024",-18,145.45,24,2024,4,0,"early_dry"
26.1,8.8,0,2024-06-16,"16/06/2024",-18,145.45,24,2024,4,0,"early_dry"
24.6,7.7,0,2024-06-17,"17/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
23.7,6.5,0,2024-06-18,"18/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
23.8,8.7,0,2024-06-19,"19/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
23.9,9.4,0,2024-06-20,"20/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
24.4,11.5,0,2024-06-21,"21/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
20.7,15.2,0.1,2024-06-22,"22/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
24.3,12.2,0,2024-06-23,"23/06/2024",-18,145.45,25,2024,4,0.1,"early_dry"
22.7,13.6,0.1,2024-06-24,"24/06/2024",-18,145.45,26,2024,4,0.2,"dry"
22.2,14.4,0.1,2024-06-25,"25/06/2024",-18,145.45,26,2024,4,0.2,"dry"
30.4,19,0,2023-04-16,"16/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
25.8,19.6,2.1,2023-04-17,"17/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
25.6,19.6,2.1,2023-04-18,"18/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
26.6,18.5,1.3,2023-04-19,"19/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
27.1,17.4,1.1,2023-04-20,"20/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
26.7,17.2,0.3,2023-04-21,"21/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
26.9,17.4,0.2,2023-04-22,"22/04/2023",-18,145.4,16,2023,3,7.1,"early_dry"
26.6,19.8,1.6,2023-04-23,"23/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
25.8,20,15.3,2023-04-24,"24/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
25.2,19.9,4.2,2023-04-25,"25/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
26.2,18.3,3.3,2023-04-26,"26/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
25.9,17.7,0.8,2023-04-27,"27/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
26.1,16.6,2.7,2023-04-28,"28/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
28,15.1,0.3,2023-04-29,"29/04/2023",-18,145.4,17,2023,3,28.2,"early_dry"
27.4,15.3,0,2023-04-30,"30/04/2023",-18,145.4,18,2023,3,0.7,"early_dry"
27.5,16.1,0,2023-05-01,"1/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
28,17.9,0.1,2023-05-02,"2/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
26.4,18.5,0.6,2023-05-03,"3/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
26.5,18.9,0,2023-05-04,"4/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
26.2,15.8,0,2023-05-05,"5/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
25.7,15.9,0,2023-05-06,"6/05/2023",-18,145.4,18,2023,3,0.7,"early_dry"
26.7,18.1,0.2,2023-05-07,"7/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
25.6,17.4,0.5,2023-05-08,"8/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
22.5,15.1,0.2,2023-05-09,"9/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
22.6,9.1,0,2023-05-10,"10/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
25.2,13.9,0.1,2023-05-11,"11/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
24.7,17.8,1.5,2023-05-12,"12/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
24.9,18,2.8,2023-05-13,"13/05/2023",-18,145.4,19,2023,3,5.3,"early_dry"
26,17.2,0.6,2023-05-14,"14/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
26.7,17.3,0.1,2023-05-15,"15/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
28,17.8,0,2023-05-16,"16/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
24.9,17.1,0,2023-05-17,"17/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
24.3,14.7,0.9,2023-05-18,"18/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
24.1,10.7,0,2023-05-19,"19/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
25,8.6,0,2023-05-20,"20/05/2023",-18,145.4,20,2023,3,1.6,"early_dry"
24.2,11.6,0.1,2023-05-21,"21/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
23,11.9,0,2023-05-22,"22/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
22.8,9.4,0,2023-05-23,"23/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
23.1,14.8,1,2023-05-24,"24/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
23.4,14.6,0.1,2023-05-25,"25/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
24.7,15.1,2.1,2023-05-26,"26/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
24.8,10.1,0,2023-05-27,"27/05/2023",-18,145.4,21,2023,3,3.3,"early_dry"
23.9,10.2,2.4,2023-05-28,"28/05/2023",-18,145.4,22,2023,3,4.7,"early_dry"
22.2,10.2,0.1,2023-05-29,"29/05/2023",-18,145.4,22,2023,3,4.7,"early_dry"
22.7,8.4,0,2023-05-30,"30/05/2023",-18,145.4,22,2023,3,4.7,"early_dry"
22.3,10.3,0,2023-05-31,"31/05/2023",-18,145.4,22,2023,3,4.7,"early_dry"
24.7,15.6,1,2023-06-01,"1/06/2023",-18,145.4,22,2023,3,4.7,"early_dry"
24,12.7,0.1,2023-06-02,"2/06/2023",-18,145.4,22,2023,3,4.7,"early_dry"
25.5,15.4,1.1,2023-06-03,"3/06/2023",-18,145.4,22,2023,3,4.7,"early_dry"
25.2,17.5,3.1,2023-06-04,"4/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
25.9,17.5,2.6,2023-06-05,"5/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
24.1,17.7,0,2023-06-06,"6/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
24.6,17.4,0.4,2023-06-07,"7/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
25.3,14.8,0.6,2023-06-08,"8/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
24.9,11.9,0,2023-06-09,"9/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
23.9,12.7,0,2023-06-10,"10/06/2023",-18,145.4,23,2023,3,6.7,"early_dry"
23.5,14.6,0,2023-06-11,"11/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
24.8,15.2,1.2,2023-06-12,"12/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
24.8,15.8,0.4,2023-06-13,"13/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
24.5,14.8,0.3,2023-06-14,"14/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
25.7,13.8,0.2,2023-06-15,"15/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
25.5,14,0.1,2023-06-16,"16/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
23.2,16.1,0,2023-06-17,"17/06/2023",-18,145.4,24,2023,3,2.2,"early_dry"
23.8,15,0.4,2023-06-18,"18/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
25.2,12.4,0,2023-06-19,"19/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
25.5,12.9,0,2023-06-20,"20/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
25.9,14,0,2023-06-21,"21/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
24.6,15.8,0,2023-06-22,"22/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
25.7,14.6,0.3,2023-06-23,"23/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
26,12.4,0,2023-06-24,"24/06/2023",-18,145.4,25,2023,3,0.7,"early_dry"
25.9,13.9,0,2023-06-25,"25/06/2023",-18,145.4,26,2023,3,1.9,"dry"
25.8,13.9,0.1,2023-06-26,"26/06/2023",-18,145.4,26,2023,3,1.9,"dry"
25.8,13.8,0,2023-06-27,"27/06/2023",-18,145.4,26,2023,3,1.9,"dry"
26.2,13.5,0,2023-06-28,"28/06/2023",-18,145.4,26,2023,3,1.9,"dry"
26.9,11.4,0,2023-06-29,"29/06/2023",-18,145.4,26,2023,3,1.9,"dry"
24.5,12.5,0,2023-06-30,"30/06/2023",-18,145.4,26,2023,3,1.9,"dry"
21.5,15.2,1.8,2023-07-01,"1/07/2023",-18,145.4,26,2023,3,1.9,"dry"
23.4,16,2.9,2023-07-02,"2/07/2023",-18,145.4,27,2023,3,16.5,"dry"
23,16.5,2,2023-07-03,"3/07/2023",-18,145.4,27,2023,3,16.5,"dry"
22.6,17.8,1.4,2023-07-04,"4/07/2023",-18,145.4,27,2023,3,16.5,"dry"
26.4,18,9.8,2023-07-05,"5/07/2023",-18,145.4,27,2023,3,16.5,"dry"
27.8,16.2,0.1,2023-07-06,"6/07/2023",-18,145.4,27,2023,3,16.5,"dry"
23.2,16.5,0.2,2023-07-07,"7/07/2023",-18,145.4,27,2023,3,16.5,"dry"
22.9,13.9,0.1,2023-07-08,"8/07/2023",-18,145.4,27,2023,3,16.5,"dry"
22.9,13,0,2023-07-09,"9/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.7,11,0.1,2023-07-10,"10/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.6,14.7,0.1,2023-07-11,"11/07/2023",-18,145.4,28,2023,3,6.8,"dry"
23.3,14.4,0,2023-07-12,"12/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.5,15.8,1.7,2023-07-13,"13/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.9,15.8,3.8,2023-07-14,"14/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.4,14.8,1.1,2023-07-15,"15/07/2023",-18,145.4,28,2023,3,6.8,"dry"
22.9,14.4,3.6,2023-07-16,"16/07/2023",-18,145.4,29,2023,3,7.2,"dry"
23.5,15.9,3.6,2023-07-17,"17/07/2023",-18,145.4,29,2023,3,7.2,"dry"
22.9,16.4,0,2023-07-18,"18/07/2023",-18,145.4,29,2023,3,7.2,"dry"
24,14.3,0,2023-07-19,"19/07/2023",-18,145.4,29,2023,3,7.2,"dry"
23.8,15.3,0,2023-07-20,"20/07/2023",-18,145.4,29,2023,3,7.2,"dry"
24.3,14.2,0,2023-07-21,"21/07/2023",-18,145.4,29,2023,3,7.2,"dry"
25.1,11.4,0,2023-07-22,"22/07/2023",-18,145.4,29,2023,3,7.2,"dry"
23.8,12.4,0,2023-07-23,"23/07/2023",-18,145.4,30,2023,3,37.7,"dry"
21.2,9.8,0.3,2023-07-24,"24/07/2023",-18,145.4,30,2023,3,37.7,"dry"
20,6.5,0,2023-07-25,"25/07/2023",-18,145.4,30,2023,3,37.7,"dry"
20.9,12.7,6.2,2023-07-26,"26/07/2023",-18,145.4,30,2023,3,37.7,"dry"
21.9,15.8,12.1,2023-07-27,"27/07/2023",-18,145.4,30,2023,3,37.7,"dry"
23.2,14.5,18.6,2023-07-28,"28/07/2023",-18,145.4,30,2023,3,37.7,"dry"
23.1,13.6,0.5,2023-07-29,"29/07/2023",-18,145.4,30,2023,3,37.7,"dry"
22.9,12.9,0.4,2023-07-30,"30/07/2023",-18,145.4,31,2023,3,16.6,"dry"
22.5,13.3,0.1,2023-07-31,"31/07/2023",-18,145.4,31,2023,3,16.6,"dry"
23.2,13.6,0.4,2023-08-01,"1/08/2023",-18,145.4,31,2023,3,16.6,"dry"
21.8,15.5,4.2,2023-08-02,"2/08/2023",-18,145.4,31,2023,3,16.6,"dry"
21.9,15.5,5.9,2023-08-03,"3/08/2023",-18,145.4,31,2023,3,16.6,"dry"
21.4,14.4,0.6,2023-08-04,"4/08/2023",-18,145.4,31,2023,3,16.6,"dry"
22.2,12,5,2023-08-05,"5/08/2023",-18,145.4,31,2023,3,16.6,"dry"
22.2,12.7,0,2023-08-06,"6/08/2023",-18,145.4,32,2023,3,4.4,"dry"
22.8,12.4,0.1,2023-08-07,"7/08/2023",-18,145.4,32,2023,3,4.4,"dry"
22.5,12.5,0,2023-08-08,"8/08/2023",-18,145.4,32,2023,3,4.4,"dry"
21.6,12.4,0,2023-08-09,"9/08/2023",-18,145.4,32,2023,3,4.4,"dry"
22.6,14.9,0.1,2023-08-10,"10/08/2023",-18,145.4,32,2023,3,4.4,"dry"
22.7,13.8,2.8,2023-08-11,"11/08/2023",-18,145.4,32,2023,3,4.4,"dry"
23,13.5,1.4,2023-08-12,"12/08/2023",-18,145.4,32,2023,3,4.4,"dry"
24.3,11.4,0,2023-08-13,"13/08/2023",-18,145.4,33,2023,3,0,"dry"
25.4,9.1,0,2023-08-14,"14/08/2023",-18,145.4,33,2023,3,0,"dry"
25.8,9.8,0,2023-08-15,"15/08/2023",-18,145.4,33,2023,3,0,"dry"
25.8,8.8,0,2023-08-16,"16/08/2023",-18,145.4,33,2023,3,0,"dry"
26.2,8.8,0,2023-08-17,"17/08/2023",-18,145.4,33,2023,3,0,"dry"
26.4,9.3,0,2023-08-18,"18/08/2023",-18,145.4,33,2023,3,0,"dry"
25.2,11,0,2023-08-19,"19/08/2023",-18,145.4,33,2023,3,0,"dry"
23.5,8.2,0,2023-08-20,"20/08/2023",-18,145.4,34,2023,3,1.3,"dry"
23.1,10.2,0,2023-08-21,"21/08/2023",-18,145.4,34,2023,3,1.3,"dry"
24.8,12.3,0,2023-08-22,"22/08/2023",-18,145.4,34,2023,3,1.3,"dry"
24.7,13.1,0.1,2023-08-23,"23/08/2023",-18,145.4,34,2023,3,1.3,"dry"
25.1,12.8,0,2023-08-24,"24/08/2023",-18,145.4,34,2023,3,1.3,"dry"
24.1,15.3,0.1,2023-08-25,"25/08/2023",-18,145.4,34,2023,3,1.3,"dry"
23.4,14.3,1.1,2023-08-26,"26/08/2023",-18,145.4,34,2023,3,1.3,"dry"
24.3,14,0,2023-08-27,"27/08/2023",-18,145.4,35,2023,3,0,"dry"
23.9,14,0,2023-08-28,"28/08/2023",-18,145.4,35,2023,3,0,"dry"
25.1,13,0,2023-08-29,"29/08/2023",-18,145.4,35,2023,3,0,"dry"
25.7,9.3,0,2023-08-30,"30/08/2023",-18,145.4,35,2023,3,0,"dry"
26.9,8.9,0,2023-08-31,"31/08/2023",-18,145.4,35,2023,3,0,"dry"
27.7,8.7,0,2023-09-01,"1/09/2023",-18,145.4,35,2023,3,0,"dry"
26.9,10.4,0,2023-09-02,"2/09/2023",-18,145.4,35,2023,3,0,"dry"
26,12.4,0,2023-09-03,"3/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
26.7,12.1,0,2023-09-04,"4/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
27,13.5,0,2023-09-05,"5/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
27,12.7,0,2023-09-06,"6/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
25.9,15.6,0,2023-09-07,"7/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
27.4,18.6,0.1,2023-09-08,"8/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
27.5,18,0.8,2023-09-09,"9/09/2023",-18,145.4,36,2023,3,0.9,"late_dry"
27.1,17.8,0,2023-09-10,"10/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
25.6,16.6,0.1,2023-09-11,"11/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
24.9,15.3,0,2023-09-12,"12/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
24.1,16.3,0.2,2023-09-13,"13/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
25,13.9,0,2023-09-14,"14/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
25,12.3,0,2023-09-15,"15/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
25.3,13.7,0,2023-09-16,"16/09/2023",-18,145.4,37,2023,3,0.3,"late_dry"
25.3,13.7,0,2023-09-17,"17/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
25.6,15.7,0,2023-09-18,"18/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
27,16.5,0.4,2023-09-19,"19/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
27.8,15.5,0.1,2023-09-20,"20/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
30.3,14.4,0,2023-09-21,"21/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
31.2,12.6,0,2023-09-22,"22/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
27,15,0,2023-09-23,"23/09/2023",-18,145.4,38,2023,3,0.5,"late_dry"
26,16.2,0.3,2023-09-24,"24/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
24.8,15.7,1.1,2023-09-25,"25/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
25.9,14.9,0,2023-09-26,"26/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
26.6,15.5,0,2023-09-27,"27/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
27.9,14.6,0,2023-09-28,"28/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
27,16.7,0,2023-09-29,"29/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
26.4,17.4,0,2023-09-30,"30/09/2023",-18,145.4,39,2023,3,1.4,"late_dry"
26,15.5,0,2023-10-01,"1/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
27.2,15.4,0,2023-10-02,"2/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
27.4,17.4,0.2,2023-10-03,"3/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
29.3,17.5,0,2023-10-04,"4/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
29.9,16.7,0,2023-10-05,"5/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
30.2,16.2,0,2023-10-06,"6/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
28.7,18.5,0,2023-10-07,"7/10/2023",-18,145.4,40,2023,3,0.2,"late_dry"
26.8,18,0,2023-10-08,"8/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
25.6,16.5,0.3,2023-10-09,"9/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
27.7,16,0,2023-10-10,"10/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
28.6,15.9,0,2023-10-11,"11/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
27.7,17.4,0,2023-10-12,"12/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
30.2,14.8,0,2023-10-13,"13/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
31.1,13.1,0,2023-10-14,"14/10/2023",-18,145.4,41,2023,3,0.3,"late_dry"
